,id,title,review
947,947,맨 인 블랙,"2019-06-12(063) CGV 건대입구 2관 서울시민카드 할인 부모님
모든 요소가 엇박이다."
948,948,맨 인 블랙,"이 영화는 맨인블랙이 아니다.
맨 앤 우먼 인 블랙이다."
949,949,맨 인 블랙,"'맨 인 블랙: 인터내셔널'은 '맨 인 블랙' 시리즈의 스핀오프 영화다. '맨 인 블랙' 시리즈의 매력은 엉뚱하고 기발한 외계인과 관련 음모론들과 우주에 대한 상상력을 본드식 스파이 액션와 버무린 것이라고 생각한다. 하지만 그 가운데에는 버디캅 코미디의 유쾌한 호흡이 있다. 이 영화는 '맨 인 블랙'의 재료들은 사실 상당히 많이 갖췄다. 하지만 문제는 그 중심적인 버디캅 코미디가 너무 부실하기 때문에 그 재료들이 무색하게 느껴진다는 것이다.
 
이 영화의 세계관 확장은 상당히 마음에 들었다. 새로운 캐릭터들과 함께 새로운 모험을 하며, ""인터내셔널""이라는 부제에 어울리게 세계 각지를 돌아다니는 다양한 비주얼과 외계인들과의 유쾌한 관계들과 외계인 기술을 응용한 레이저 무기들을 사용하는 살벌한 전투들까지 있을 건 다 있었다. 여기에 대니 엘프먼의 'MIB' 테마까지 더하니 '맨 인 블랙' 영화로서는 그럴듯한 모습을 다 갖췄다.
 
배우들도 전반적으로는 상당히 괜찮았다. 리암 니슨이나 엠마 톰슨 같은 베테랑 명품 배우들도 좋았지만, 주인공들인 크리스 헴스워스와 테사 톰슨의 활약도 상당히 좋았다. '토르: 라그나로크'에서 토르와 발키리에서의 호흡을 그대로 이어 받아, 이 영화에서도 서로 으르렁대면서도 찰떡궁합의 팀워크를 선보이는 케미를 잘 맞췄다. 하지만 버디캅에서는 배우들의 연기만으로는 부족하다.
 
이 영화는 연달아 두 개의 과거 장면으로 시작하며 첫 발부터 잘못 내딛는다. 이미 거기서 상당히 불안한 시작을 알린다. 그 씬들의 역할들은 분명 있으나, 플래시백이나 짧은 대사로 충분히 처리할 수 있는 파트였으며, 사실 이야기 자체가 좀 더 깔끔했다면 이런 문제가 없었을 것이다. 하지만 이야기는 상당히 어지럽고 여러모로 이해가 안 가며, 이 캐릭터가 왜 이렇게 됐고, 어쩌다 이런 상황들이 벌어졌는지에 대한 설명이 그냥 말이 안 된다. 이런 문제들은 후반부로 갈수록 상당히 심해지며, 마지막에는 이야기가 너무 혼잡해서 이 영화가 노린 감동과 재미 포인트들이 별 효과 없이 지나가버렸다."
950,950,맨 인 블랙,"맞다. 전체적으로 이전 작품들이랑은 좀 떨어지는 듯.. 1,2편이 제일 재밌었던 듯 해.. 최후의 결전도 너무 밋밋했다는 생각! 소소 기발한 아이디어들은 아직 건재하지만...
최고의 시리즈가 이렇게 종말을 맺는게 아쉽기는 하다.
#19.11.13 (1588)"
951,951,레지던트 이블,"많이 당황스럽네.. 영상은 깔끔했지만….
내용은 깔끔하지 못했다.. 징그럽고 더럽고… 정말 애니 보는 느낌… 좀비! 약간은 새롭게 다가오는 좀시스타일!
갑갑하게 느껴지는 라쿤시티였다.
#22.2.1 (116)"
952,952,레지던트 이블,"공포영화
근데 이제 좀비를 곁들인.."
953,953,레지던트 이블,"들어오신 길로 나가시면 됩니다.
Welcome, and... there's the door."
954,954,레지던트 이블,"여러분, 이거 돈내고 볼 시간에 원작 게임 플레이하세요. 훨씬 재밌습니다."
955,955,레지던트 이블,"좀비로 탈출은 하지만
남이하는 게임을 지켜보는 느낌
쿠키마저도 전혀 안끌리는 영화..."
956,956,레지던트 이블,감독의 연출력에는 하자가 수두룩하지만 그럼에도 게임 '바이오하자드'의 영화화가 나아가야할 방향성과 지향점만큼은 뚜렷하게 보여준다.
957,957,레지던트 이블,"기껏 게임을 잘 살린 공간들을 만들어놓고 내용은 게임 레지던트 이블 1, 2, 베로니카 짜집기에, 시간대가 맞지않는 캐릭터들을 섞느라 캐릭터성은 전부 붕괴(이미지가 맞지않는 캐스팅을 제외하고라도) 되버렸다. 게임을 아는 사람, 아예 모르는 사람에게도 어필을 할수없는 처참한 완성도의 괴작."
958,958,레지던트 이블,"엄브렐러는 당신의 새 가족입니다.
-
라쿤 시티의 보육원에서 자라던 클레어 레드필드는 윌리엄 박사를 피해 보육원을 뛰쳐나온다. 시간이 흘러 1998년, 클레어는 보육원에 두고 떠났던 오빠 크리스를 찾아 다시 라쿤 시티로 향한다. 클레어가 얻어 탄 트럭의 운전사는 실수로 행인을 치어버리지만, 행인은 죽지 않고 그들의 눈을 피해 유유히 사라진다. 라쿤 시티에 도착한 클레어는 크리스를 찾아내지만, 크리스는 떠났던 클레어에게 여전히 분노해 있다. 그때, 엄브렐러 사의 경보가 울려 퍼진다.

동명의 게임 시리즈를 원작으로 하는 영화이며, 이전 시리즈의 리부트 영화이다. 개인적으로 설정 모순과 맥락 파괴 속에 어찌어찌 마무리됐던 이전 시리즈에 그다지 매력을 느끼지 못했지만, 이번 리부트는 원작 게임의 내용에 좀 더 충실하게 만들려 했다는 점이 흥미를 끌었다. 영화를 보니 재현율도 높고 디테일이 일치하는 면 또한 꽤나 많은 점이 마음에 들고, 비 내리는 밤하늘이 빚어내는 시각적 때깔이 생각보다 준수한 점도 좋다.

다만 영화가 다루려는 주인공들이 꽤나 많고, 영화의 템포가 느린 데다가 공포를 짜내는 CG와 액션이 조악해서 장르적 재미가 적잖이 부족하다고 느껴진다. 엉성한 연출 또한 아쉬운데 이 영화가 게임을 원작으로 하는 것을 생각했을 때 시점 샷이나 클로즈업을 더 많이 사용하는 편이 더 좋지 않았을까 하는 생각이 들며, 후반부는 너무 급하게 전개되는 점이 발목을 잡는데 아무래도 게임 두 편의 요소를 한 데 엮으려다가 벌어진 단점이라고 생각된다."
959,959,레지던트 이블,카야 스코델라리오 누나의 아름다움도 영화를 구하지 못 했다. 동물 라쿤이 세상을 구하는 영화를 만들었다면 더 좋았을 것이다.
960,960,레지던트 이블,"22.07.21 1322번째 영화.

게임 같은 분위기와 비주얼이 너무 맘에 든 영화.

앨리스가 나왔던 레지던트 이블 시리즈와는 확실히 달랐다. 영상미는 보다 게임에 가까워졌고, 화려한 무쌍난무 같은 건 나오지 않아서 액션은 보다 현실적이었다.

바이오하자드와 레지던트 이블 만의 특색이 있는 좀비물이 없다시피해서, 나한테는 나와준 것 만으로도 고마운 영화이다.

레드필드 남매, 레온, 웨스커, 그리고 질 발렌타인까지 반가운 캐릭터들이 나와서 좋으면서도 한편으로는 캐스팅이 좀 아쉬웠다.

특히 레온과 질의 경우 너무 달라져서 좀 그랬다. 그 많은 배우 중에 닮은 사람이 하나 없나? 적어도 스타일링 맞추는 노력이라도 하지.

여튼, 액션 보다는 분위기로 스릴과 재미를 만드는 작품이었다. 나쁘지 않았음.

나야 취향 맞아서 재밌게 봤지만, 아닌 사람들은 혹평할 수도 있는 영화."
961,961,레지던트 이블,"오랜만에 본 폐기물 그 이하의 작품. 게임 원작 1,2의 스토리를 합쳐놓은 스토리인데 원작에 등장하는 요소, 캐릭터, 무대들을 아무 의미없이 나열하기만 하며 정말 끔찍하게 지루하다. 카야를 제외한 나머지 배우들의 발연기는 처참한 수준이며 연출 수준은 아마추어도 이것보다는 잘 찍겠다... 수준. 좀비가 꽤 늦게 등장하는데 그 전까지 캐릭터 빌드업은 형편없고 마침내 좀비가 나오는 순간에도 액션 연출이 너무 구려서 오히려 초반보다도 지루했다. 초보적인 수준의 눈물나게 진부한 공포 클리셰를 마구 남발하는 것을 보면서 탄식을 넘어선 분노가 치밀어 올랐다. 절대로 보지 말 것을 권장한다."
962,962,레지던트 이블,"아이고~ 😭
이 와중에 쿠키까지?"
963,963,레지던트 이블,주인공이 바뀌어서 그런가? 몰입감이 떨어지네~
964,964,레지던트 이블,"'레지던트 이블: 라쿤시티'는 어릴 적 엄브렐라 산하의 고아원에서 자란 클레어 레드필드가 오빠를 만나러 다시 라쿤시티로 돌아오게 되며 그곳에서 벌어지고 있는 좀비 사태를 목격하게 되는 호러 영화다. 폴 W.S. 앤더슨의 시리즈와는 확실히 다른 노선을 취하려고 하는 듯한 이 영화는 나름대로의 색다른 재미도 분명 있었다.

폴 W.S. 앤더슨의 시리즈는 1편부터 쭉 호러보다는 액션의 측면이 더 강했다고 생각한다. 특히 가면 갈수록 좀비는 뒷전이고 더욱 더 기괴한 스토리들과 오리지널 주인공인 앨리스의 초능력 같은 부분들이 남발되면서 B급 초인 액션물로 변화했다. 이 영화는 그에 비해 확실히 호러라는 장르에 아주 충실하다. 주인공들을 원작의 캐릭터들로 설정하고, 이야기도 비디오 게임 원작의 1, 2편의 내용을 꽤 많이 반영했다. 영화의 배경이 되는 라쿤시티의 디자인도 좀 더 작으면서도 낙후된 도시로 바뀌면서 공포스러운 분위기를 조장하기도 좋았고, 좀비들의 디자인이나 변화 과정도 좀 더 섬뜩한 바디호러적인 요소들도 가미한 것이 인상적이었다. 연출적으로도 배우들의 뭔가 살짝 어색하거나 삼류스러운 연기, 저렴한 느낌의 비주얼과 대사들을 보면 상당히 싸구려스러운 영화의 느낌을 많이 풍기지만, 오히려 개인적으론 그 점이 B급 호러스러운 매력으로도 다가워서 큰 반감은 없었다.

하지만 문제도 분명 많다. 우선 '바이오하자드' 게임 시리즈 자체가 사실 이야기가 썩 좋은 편은 아니라고 생각한다. 가면 갈수록 세계관은 막장이 되고, 앞뒤가 안 맞지만, 그걸 게임플레이와 메인 캐릭터들의 매력으로 극복하는 것일 뿐이라고 생각한다. 그럼에도 그나마 이야기가 단순한 1, 2편의 이야기를 뭔가 매끄럽게 전개하지 못하고, 공포 연출 과정에서 좀비들의 행동 규칙들이 너무 자주 깨뜨리면서 개연성이 끊어지는 듯한 모습을 보여주는 것은 상당히 아쉽다고 생각한다. 무엇보다, 주인공들이 대부분 매력적으로 느껴지지 않는다. 대부분 캐릭터들은 너무 답답하고 멍청하게 느껴지며, 아이러니하게도 가장 인간다운 매력이 있던 캐릭터는 원작에선 빌런 캐릭터다."
965,965,레지던트 이블,"장점은 하나 그럭저럭 괜찮게 살린 공간 몇 개

이정도면 원작을 욕하는 수준이다

2022년 최악의 영화 예약"
966,966,레지던트 이블,"💬 <리온>이 이렇게 바보였던가? 캐릭터 모두 내가 알고 있는 그들이 아니야...
❗ 이제는 접어야 할 시리즈.
---"
967,967,레지던트 이블,아주 잘만든 '팬' 무비 게임과의 연관찾는 재미가 쏠쏠
968,968,레지던트 이블,"게임을 원작으로 지난 15년간 6개의 시리즈가 만들어졌던 <레지던트  이블>이, 이야기의 출발점인 ""라쿤시티""로 다시 돌아왔다.. 전작들이 좀비 액션물이었다면, 이번 작품은 그보다는 크리처 공포물에 가깝다.. 그래서인지 시원시원한 액션 장면이 부족하고, 예상치못한 크리처의 등장은 다소 당혹스럽다~ 그리고 ""카야""의 꽃미모는 여전하다..^^"
969,969,매트릭스 3 - 레볼루션,넓이를 깊이로 착각한 결과물.
970,970,매트릭스 3 - 레볼루션,이미 제작당시 3편까지 구상했고 2 3 편으로 인해 매트릭스의 스토리가 완성된다는것을 간과하고있다. 3편까지 스토리를 완벽히 이해한 순간 생에 최고의 영화.
971,971,매트릭스 3 - 레볼루션,"매트릭스라는 영화의 마무리라고 하기에는 너무 버거워보였다
이렇게라도 담아내야지 이런느낌
그래도 매트릭스 자체 세계관을 유지하며 잘 풀어냈다는 것만으로 만족
 
 
3rd Mov. of #The Matrix"
972,972,매트릭스 3 - 레볼루션,"시리즈중에서 유일하게
하늘이 나오는 장면이 있다.
대략 한 5초?
그 장면말고는 기억에 남는게 그다지.. 없다"
973,973,매트릭스 3 - 레볼루션,가장 심오하고도 완벽했던 질문의 시작이 왜 이런 오락영화 문법의 끝이 되어 버렸을까.
974,974,매트릭스 3 - 레볼루션,철학을 담아낸 트릴로지가 우리에게 남긴 정답이 없는 영원히 풀어야 할 숙제들. 답이 아닌 고민만으로도 우린 선택에 있어 조금은 자유로워진 것이 아닐까
975,975,매트릭스 3 - 레볼루션,"그러나 이 시리즈가 명작로 사용되는 일은 없었다.
1편에 모든 힘을 쏟아낸 워쇼스키는
이어지는 2.3편에선 거짓말처럼 비평적으로도 참패를당했다."
976,976,매트릭스 3 - 레볼루션,"분명 개봉당시 충분히 이해했다고 생각하고 준 별3개
https://youtu.be/bmPAj0ZIeWc #유튜버요런시점 님의 리뷰를 보고난후 이제 최애영화는 매트릭스 레볼루션으로 결심"
977,977,매트릭스 3 - 레볼루션,역동성과 철학을 끝까지 끌고 가기엔 결국 힘에 부쳤던 마무리
978,978,매트릭스 3 - 레볼루션,신화와 철학의 달콤한 결말..존재는 존재자의 실존을 떠나야만 무한이 될수있다는 형이상학적 고찰의 정점...
979,979,매트릭스 3 - 레볼루션,내막을 알면 기계가 나쁜놈으로 보이지 않을 걸
980,980,매트릭스 3 - 레볼루션,왜 스미스 요원이 하는 말들이 이해가 되고 공감이 되는 걸까... -_-;
981,981,매트릭스 3 - 레볼루션,"1, 2편을 본 뒤의 텀이 좀 길어서 이야기가 이해가 안되지만 꽤 재밌게 본 작품. 그 길었던 이야기를 거대한 스케일로 마무리한다. 기계들과의 처절한 전쟁과 빗 속에서 벌이는 전투 등 볼거리가 많다. 다양한 소재에서 가져온 요소들이 눈에 들어온다."
982,982,매트릭스 3 - 레볼루션,"장대한 매트릭스 트릴로지의 마지막 이야기다.
지금도 연례 행사처럼 1년에 최소 한 두번은 보고 또 보는 것 같은데 그만큼 매트릭스 영화가 주는 사이버펑크+디스토피아 세계관이 너무 놀랍다.
두고 두고 세계 영화팬들에게 회자될 기념비적 작품.
+
2021.11.02 재감상"
983,983,매트릭스 3 - 레볼루션,"번잡하게 늘어놓고 어느하나 매끄럽게 회수하지 못한다.
기계가 인간보다 착하고 신뢰할만 하단 건 문슨 근거일까."
984,984,매트릭스 3 - 레볼루션,극찬받던 액션에 가려진 최고의 스토리.
985,985,매트릭스 3 - 레볼루션,그 때 스미스가 더 많은 스미스를 스미스 스미스 했더라면...
986,986,매트릭스 3 - 레볼루션,"끝없이 넓어진 세계관의 욕심만큼 깊이를 더하지 못한 섣부른 마무리, 그럼에도 불구하고 한 시대를 풍미한 시리즈의 아쉬운 종언..."
987,987,매트릭스 3 - 레볼루션,"기계가 지배(물질,과학)하는 세계의 한계를 넘는 일마저 실제론 시스템 안의 일이었고 이는 자연법칙으로 설명된다."
988,988,매트릭스 3 - 레볼루션,"인간의 믿음과 의지, 선택과 희생, 그리고 자유에 대하여"
989,989,매트릭스 3 - 레볼루션,똑같은 공식의 반복으로 인한 피로감. 오로지 액션만을 향한 전력질주.
990,990,매트릭스 3 - 레볼루션,"매트릭스의 후속편들이 별로라는 말은 글쎄, 오히려 나는 리로드와 레볼루션에서 더 많은 생각을 할 수 있었다"
991,991,매트릭스 3 - 레볼루션,"트릴로지 마지막 편으로써 마무리를 지었어야 하지만 오히려 더 많은 설정만 늘어 놓다 산으로 간 경우.
매트릭스 시리즈 중 3위이지만 그래도 영상미는 즐길 만하다."
992,992,더 문,"sarang, 사랑, 안녕하세요 등 한국어가 많이 등장한 이유가 궁금했는데 감독의 전 여자친구가 한국인이어서 한국어를 사용 한 인연 때문이라니 이런 로맨티스트를 봤나~"
993,993,더 문,이렇게 가슴아프게 외롭고 쓸쓸한 SF라니...
994,994,더 문,"창백한 달빛, 우주의 고독."
995,995,더 문,"그래비티랑 이 작품이랑 비교했을 때 그래비티가 너무 과대평가 되었다는걸 알 수 있다. 적적함, 더 이상 이 감정을 더 표현할 수 있는 단어가 또 있을까."
996,996,더 문,"<그래비티>가 심연을 나홀로 유영하는 느낌이라면
<더 문>은 심연으로 끝없이 가라앉다 내가 가루처럼 흩어져 없어져버리는 느낌.."
997,997,더 문,"마주한 고독 앞에
외로이 달 속에 갇히더라도,
훌훌 털어내고 지구로 돌아가는
수송선에 탑승하기를.
.
.
.
이별 치유 과정.

스스로 만든 이야기로
자신을 위로하는 것.

이 얼마나 시적인 슬픔인가.
.
.
.
달 기지 이름이 왜 한국어로 ""사랑""인지,
영화 곳곳에 왜 한국어 ""사랑""이
자주 등장하는지.
(한국인 여자친구를 사귄 적 있다고 한다.)

나는 감독이 이별을 대하는 방식을
영화 전반에 은유했다고 생각한다.

단순 SF로 받아들여도 꽤 재밌지만,
감독의 이별 이야기로 받아들인다면
영화도 깊이있어지고,
감독이 얼마나 건강하고 아름답게 스스로를 
위로하고 있는지 느낄 수 있을 것이다.

(사람들에게 건강한 이별이란 무엇인지
보여주고 싶은 것 같기도 하다.)"
998,998,더 문,"샘락웰 한명으로 충분했다.
거기에 훌륭한 각본과 디렉팅.!
나에게는 몇 안돼는 최고의 영화중 하나!
던칸에게서는 인간애가 느껴진다."
999,999,더 문,"거티, 우린 프로그램된 게 아니야. 
우린 인간이야, 알겠지?"
1000,1000,더 문,"왜 집으로 돌아가는 자에게 ""안녕히 가세요""가 아닌 ""안녕히 계세요""라고 했는지 한국인들은 그 의미를 안다."
1001,1001,더 문,"매우 정교한 감성 S.F.
동의어가 되어가는 효율성과 비인간성."
1002,1002,더 문,"늘 sf 영화를 접할 때면 제발 이런 부류이기를, 하고 생각 한다. 이 영화는 충분히 나를 들여다보게 하는 고마운 외로움을 지녔다."
1003,1003,더 문,"환대받지 못할 자유의지가 만들어내는 절망. 볼수록 매력적인 배우 샘 락웰이 채워내는 달이라는 공간의 고독감. 
카야 스코델라리오가 출연한 건 나중에야 알았다."
1004,1004,더 문,"나는 변함없이 내 편일 것을 알기에
참 다행이다"
1005,1005,더 문,"밋밋하게 시작하지만 뒤로 갈수록 엄청난 내용!
반전이 있지만, 빤히 보이는 반전을 '끝나기 1분전까지 꽁꽁 숨겨놨다가 요건 몰랐지? ㅋㅋㅋ' 하는 영화가 아니라서 정말 다행이었다.
사랑 달 기지(무려 한글로 써 있다), 채광차, 로봇, 우주선 등등 소품들도 너무 귀여워서 마음에 들었음.
카야느님은 언제 강림하시나 목빠지게 기다렸는데, 딱 한 장면에다가 비록 화상채팅이지만 우주최강급 미모 뿜뿜하시고 쿨하게 사라지심 ㅜㅜ"
1006,1006,더 문,스케일 대신 디테일을 선택한 SF 영화
1007,1007,더 문,잔인함을 향한 경멸의 시선조차 동정으로 승화시키는 인간의 지독한 고독
1008,1008,다크 시티,극중 세계관은 퍽 인상적이긴 하다만 주제의식의 측면에서는 사유의 깊이가 부족하고 장르의 시선으로 바라보면 오락의 쾌감이 미비하다. 현 시점에서 보면 당연히  낡아 보일 수밖에 없다고 말할수도 있겠지만 유사한 주제를 다룬 영화인 매트릭스나 공각기동대가 지금봐도 전혀 낡아보이지 않는 점을 감안해보면 이는 그저 변명에 불과하다.
1009,1009,다크 시티,"아쉬운 연출과 연기력들이 보인다 물론  이미 20년 가까이 흘러온 영화니깐

하지만 지금봐도 몇몇 cg기술력을 제외하곤 디스토피아적 세계관과 각본은 진지하고 철학적인 면이 뛰어나서 상당히 많은 생각과 질문을 던진다고본다.

그리고 가장 인상깊었던 점은 영화를 보면서 내내 느꼈던 우울함과 답답함이 태양과 바다로 인해서 한순간에 사라지며 감동까지 느껴진다

개인적으로 이 영화를 보면서 회색도시라는 단어가 왜 생겨난건지 알것같았다.

색깔과 빛 자연이 없는 도시란 삭막 그 자체일뿐이니깐"
1010,1010,다크 시티,"상상 이상의 상상. 휘둘리는 자들의 반란. 어두움에게 천적은 빛이라는 걸...
#18.12.28 (1554)"
1011,1011,다크 시티,"인간을 가장 인간답게 하는 것은 무엇인가.
매번 느끼지만 SF만큼 인류애가 강한 장르는 없는 것 같다."
1012,1012,다크 시티,미술이 내용의 절반을 대변한다. 디스토피아문학
1013,1013,다크 시티,"암울한 미장센이 오래 기억에 남을 수작임에 틀림없지만,
그 후 20년 동안 비슷한 작품이 너무 많이 나와버렸다."
1014,1014,다크 시티,"진짜 암울한 게 뭔지 알아?
인간들을 가둬놓고 시간 마저 통제하면서 연구하려는 외계인들조차 탈모치료제는 못만들었다는 거지.
그래서 그 도시는 그렇게도 어두웠던 거야.
판시딜 먹자. 우리."
1015,1015,다크 시티,"만들어진지 15년이 지났는데, 요새의 기술과 자본을 이용해서 데이빗 핀처, 제리 브룩하이머 이런 아저씨들이 리메이크하면 훨씬 더 재밌게 잘 만들 수 있을것 같음."
1016,1016,다크 시티,"모든 것이 가짜인 미로속에서 진실된 기억의 형상을 찾아헤매다..
 후반부가 살짝 아쉽지만 영상미만큼은 매혹적이다
#출구를 찾을 수 없는 스타일리쉬한 어둠의 서클
#육신은 정신을 담는 그릇일 뿐이지.
#19.02.23"
1017,1017,다크 시티,"너무 좋아하는 소재와 메시지 + 아쉬운 연출과 깊이
여러 공상과 음모론 모두 모아 두근두근
분위기는 팀 버튼 느낌 물씬 나는데
다른 보다 날카로운 감독들이 리메이크 했으면!"
1018,1018,다크 시티,"인간이라는 존재에 대한 상상과 질문, 기억이라는 데이터는 인간의 정체성을 형성하고 감정과 희망은 앞으로 나아갈 수 있게 해 주는 원동력이 아닐까."
1019,1019,다크 시티,"매트릭스 이전에 다크 시티가 있다!
1998-12-05 개봉"
1020,1020,다크 시티,"특유의 색감과 더불어 다소 촌스럽다고 느껴질수 있는 고전적 느낌이 이영화 최고의
매력이다 오래된 피규어를 소장하고 있는 느낌 정교한 아니 내 취향에 맞는 세계관도 또 하나으 매력"
1021,1021,다크 시티,"어두침침한 세상 속에 담겨진 수많은 철학.
<24>의 잭 바우어, 키퍼 서덜랜드의 연약한(?) 모습은 조금 생소하다 ㅋㅋ"
1022,1022,다크 시티,<매트릭스> 의 철학적인 창의력과 <인셉션> 의 영상 연출력의 시초인 듯 보이는 고전 SF명작. <매트릭스> 가 그랬듯이 반복해서 볼수록 별이 늘어날 예정임.
1023,1023,다크 시티,모든 가상의 베타 버전.
1024,1024,다크 시티,"인간은 무엇일까라는 철학적 물음을 재료 삼아 어두침침한 세상을 건설하고 강렬한 명암과 색감으로 스타일과 개성있게 그려냈기에, 인간미와 아름다움을 지켜내려는 주인공의 심장과 대비되는 점이 인상적인 SF 느와르 수작."
1025,1025,다크 시티,"데카르트 이원론, 칸트 이원론과 관념론까지 어마무시하다. 난 파란약과 빨간약을 받으면 망설임없이 파란약먹고 그냥 살란다."
1026,1026,다크 시티,어떤 존재가 와도 인간을 이해할 수는 없다 누구냐 넌 ...
1027,1027,다크 시티,"따지고 보면 모든 공상은 시대를 잘 못 타고났다.
1998. 너무나 시기적절한 s.f."
1028,1028,다크 시티,나도쉘비치 가보고싶다
1029,1029,다크 시티,조작된 기억을 갈망하는 전능한 창조주. 부조리하다.
1030,1030,다크 시티,"그저 매트릭스의 베타 버전인줄 알았으나
인셉션의 원조격이자 
더 시그널이 꿈꾸던 경지"
1031,1031,다크 시티,소스코드-트루먼쇼 류의 가슴이 먹먹해지는 엔딩 브라질의 그로테스크한 배경 진부x한 스토리 아ㅏㅏ그저데박
1032,1032,터미네이터: 다크 페이트,사라 코너의 빈자리를 채우는 가장 좋은 방법은 바로 사라 코너의 귀환.
1033,1033,터미네이터: 다크 페이트,"미래에 멍청한 컴퓨터가 때만되면, 왜 꼭 한 대씩만 로봇을 과거로 보내는지 모르겠지만...😑😑😑
<터미네이터2> 이 후로, 이 시리즈는 어지간히 재미를 못 본다. 그 동안 크리스찬 베일, 에밀리아 클라크 등의 배우들이 심폐소생술(?)에 동참 했지만 무참히 실패...
하지만, 이번에는 무려 린다 해밀턴...;;;
아..진짜가 나타났다..라고 생각하고 관람 했다.
...어이없게 <다크페이트>는 실패한 3,4,5편은 가볍게 외전 처리함과 동시에 2편의 역사마저 부정(?) 해버린다.
과거 여전사를 대표하는<에일리언>의 리플리와 <터미네이터>의 사라코너는 관객들을 설득 시킬 수 있는 이야기의 당위성을 가진 매우 입체적이고  매력적인 여성 캐릭터들이 였다.
그런 추억과 존경(?)이 박제 된 캐릭터를 모셔와 그 앞에서 ""관객들아 아무것도 묻지마라!!! 난 그냥  x나 당차고 강한 여캐야!!! 내가 매력적으로 느껴지지 않는다면 니들이 시대에 뒤쳐진거야!!!빵야빵야~""라며 발악을 한다.😰
#남성 캐릭터들에 의해 주도되고 구축 된 장르에 성별만 스왑 된... 영혼 없는 캐릭터.👎
#미국 이민정책으로 관심 받는 히스패닉계.. 그리고 주기적으로 주사를 맞는 여성...;;; 사회적 이슈와 페미니즘을 앞세운 한물 간 프랜차이즈 영화.
#음악은 따단 딴 따단~무한 반복.. 정말 성의 없다.
#이야기는 식상 하다 못해 구멍이 숭숭 뚫렸다.
#역동적이고 화려한 CG액션씬들이 난무했지만,  묵직한  타격감은 전혀 없었다.
#이제 공상과학이 아닌 과학적 공상 장르여야 관객들을 납득 시킬 수 있다.
#<터미네이터 >시리즈는 결국 퇴보로 마무리...ㅠ"
1034,1034,터미네이터: 다크 페이트,대니엘라가 자궁이 아닌 인간으로 대접받을때의 그 통쾌함이란. 깍듯한 전관예우와 다가올 새 시대의 맞이.
1035,1035,터미네이터: 다크 페이트,'터미네이터' 시리즈를 처음부터 이끌어 나갔던 건 '사라 코너'였다는 사실을 너무 쉽게 간과하고 있지 않았나 반성한다
1036,1036,터미네이터: 다크 페이트,"'터미네이터' 시리즈의 가장 올바른 계승, 드디어 당당하게 외치는 ""I'll Be Back!"""
1037,1037,터미네이터: 다크 페이트,제임스 카메론이 연출하지 않는 한 이제 터미네이터2에 필적하기는 어차피 어려울 터이니.
1038,1038,터미네이터: 다크 페이트,터미네이터 찐주인공은 사라코너임을 다시 확인받았다. 한번 언니는 영원한 언니지!
1039,1039,터미네이터: 다크 페이트,"“우리의 운명은 개척하는 거야.”
맥켄지는 내 마음을 개척 어쩌고저쩌고,,(그냥 멋있어 죽겠다는 말)"
1040,1040,터미네이터: 다크 페이트,"괜찮은 터미네이터 속편이라니, 정말 정해진 운명은 없나보군요.
Terminator is back with a risky blast.
 
+ 사라 코너, 그레이스, T-800, 액션, 그리고 Rev-9이 주는 공포감은 마음에 들고 시리즈 첫 두 편이 떠오르기도 한다. 그에 비해 좀 미약하다 느껴졌던 주인공 대니와 결말."
1041,1041,터미네이터: 다크 페이트,"이젠 근본을 부정해버리네.
터미네이터 시리즈는 스스로가 관짝에 들어가서  못까지 박은셈."
1042,1042,터미네이터: 다크 페이트,"특유의 지독함을 되살려내고
안전한 길로 돌아왔다는 자체에
다소 안도하면서도
중반이후부터 지독함이 지루함으로 전환하는
부분이 드러나고
옛것들의 그것에만 동력삼아 진행되는데
새 얼굴의 성장이 돋보이지 않는다
잘 봤음에도 끝인상이 좋지않은것은 이때문이다
미래가 밝지않다
과거에 수확한 양분은 고갈된다
혼자설수 있겠어?
후속편..  자신있니?"
1043,1043,터미네이터: 다크 페이트,"터미네이터를 잘 모르는 나에겐 꽤 괜찮은 팝콘무비.
다양하고 화끈한 액션신이 눈을 사로잡는다."
1044,1044,터미네이터: 다크 페이트,"3,4,5편 보다 훌륭한건 확실하고 1,2편의 정신도 나름 잘 계승했다. [여의도CGV시사회 /2019.10.21 / PM 8:30]"
1045,1045,터미네이터: 다크 페이트,오랜 기다림 끝에 진정한 후속작으로 돌아온 시리즈물이 다시 새롭게 발뻗었으면 하는 바램.
1046,1046,터미네이터: 다크 페이트,액체금속이 미래다..
1047,1047,터미네이터: 다크 페이트,"덕지덕지 붙어있는 양념을 걷어내면 속살은 똑같다.
뭔 양념을 해도 닭고기 맛이 다 그렇지뭐..
두마리를 줘도 닭이지 뭐..
.
.
#볼거리많은오락영화로서는쏘쏘
#심오하고장대한시리즈에는불만
#과거서도못죽일거면그만좀보내
#아니면과거와서핵폭탄을터쳐라
#맨날한마리보내서그난리를치냐
#아그래도이번엔두마리처럼굴데"
